,전문/일반,품목명,국가,포장단위,sales,year
1557,전문,라핀나캡슐50밀리그램,U.K,120CAP/1PTP/BOX,"  131,688 ",2017
1558,전문,라핀나캡슐75밀리그램,U.K,120CAP/1BOTTLE/BOX,"  288,701 ",2017
1559,전문,라파뮨정1밀리그램,TAIWAN,10TAB/10PTP/PACK,"  1,362,019 ",2017
1560,전문,라파뮨정2밀리그램,TAIWAN,10TAB/10PTP/PACK,"  315,008 ",2017
1561,전문,레비도즈프리필드펜44마이크로그램,U.K,0.5ML/12SYRINGE/BOX,"  791,087 ",2017
1562,전문,레비프프리필드주사22마이크로그램,U.K,22MCG/3SYRINGE/BOX,"  186,585 ",2017
1563,전문,레비프프리필드주사44마이크로그램,U.K,12SYRINGE/BOX,"  197,538 ",2017
1564,전문,엔터팜렉토제식연고,AUSTRALIA,30G/TUBE,"  26,864 ",2017
1565,전문,레그파라정25밀리그램,JAPAN,10TAB/10PTP/BOX,"  3,261,120 ",2017
1566,전문,렐레팍트LH-RH,GERMANY,1ML/10AMP/BOX,"  278,247 ",2017
1567,전문,릴레스타트점안액0.05%,IRELAND,5ML/BOTTLE,"  863,958 ",2017
1568,전문,렐바100엘립타,U.K,1INHALER/PACK(30DOES),"  6,779,841 ",2017
1569,전문,렐바200엘립타,U.K,1INHALER/PACK(30DOSE),"  2,126,509 ",2017
1570,전문,레메론솔탭정30밀리그램,NETHERLANDS,3TAB/10PTP/PACK,"  338,180 ",2017
1571,전문,레메론정15밀리그램,NETHERLANDS,10TAB/3PTP/PACK,"  2,770,667 ",2017
1572,전문,레메론정30밀리그램,NETHERLANDS,10TAB/3PTP/PACK,"  901,361 ",2017
1573,전문,레메스팁1.0주사액,GERMANY,8.5ML/5AMP/BOX,"  926,986 ",2017
1574,전문,레미케이드주사100mg,NETHERLANDS,1VIAL/KIT,"  15,674,949 ",2017
1575,전문,레밋치연질캡슐2.5마이크로그램,JAPAN,14CAP/1PTP/CARTON,"  33,434 ",2017
1576,전문,레모둘린주사1mg/mL,USA,20ML/VIAL,"  222,600 ",2017
1577,전문,레모둘린주사2.5mg/mL,USA,20ML/VIAL,"  1,298,500 ",2017
1578,전문,렌플렉시스주100밀리그램,KOREA,100MG/1VIAL/CARTON,"  107,125 ",2017
1579,전문,렌벨라산0.8그램,USA,90포/PACK,"  73,190 ",2017
1580,전문,렌벨라정,NETHERLANDS,180TAB/BOTTLE,"  1,978,491 ",2017
1581,전문,리옥셀피브릴,TURKEY,1매/PACK(10.2CMX10.2CM),"  63,405 ",2017
1582,전문,리옥셀피브릴,TURKEY,1매/PACK(2.6CMX5.1CM),"  153,436 ",2017
1583,전문,리옥셀피브릴,TURKEY,1매/PACK(5.1CMX10.2CM),"  187,768 ",2017
1584,전문,레파타주프리필드펜,NETHERLANDS,1ML/1PFP/PACK,"  5,376 ",2017
1585,전문,레프라갈주,SWEDEN,3.5ML/VIAL,"  1,168,208 ",2017
1586,전문,리큅피디정2밀리그램,SPAIN,14TAB/2PTP/PACK,"  725,916 ",2017
1587,전문,리큅피디정4밀리그램,SPAIN,14TAB/2PTP/PACK,"  1,056,221 ",2017
1588,전문,리큅피디정8밀리그램,SPAIN,14TAB/2PTP/PACK,"  716,962 ",2017
1589,전문,리큅정0.25밀리그램,SPAIN,21TAB/1PTP/PACK,"  397,018 ",2017
1590,전문,리큅정1밀리그램,SPAIN,21TAB/1PTP/PACK,"  480,443 ",2017
1591,전문,리큅정2밀리그램,SPAIN,21TAB/1PTP/PACK,"  368,439 ",2017
1592,전문,리큅정5밀리그램,SPAIN,21TAB/1PTP/PACK,"  34,501 ",2017
1593,전문,레졸로정1밀리그램,BELGIUM,7TAB/4PTP/PACK,"  549,346 ",2017
1594,전문,레졸로정2밀리그램,BELGIUM,7TAB/4PTP/PACK,"  792,813 ",2017
1595,전문,레스타시스점안액0.05%,USA,0.4ML/30TUBE/BOX,"  5,957,876 ",2017
1596,전문,레타크닐크림0.025%,FRANCE,30G/TUBE,"  39,035 ",2017
1597,전문,레트론정,NEW ZEALAND,10TAB/3PTP/CARTON,"  62,656 ",2017
1598,전문,레블리미드캡슐10밀리그램,SWITZERLAND,7CAP/3PTP/PACK,"  4,944,961 ",2017
1599,전문,레블리미드캡슐15밀리그램,SWITZERLAND,7CAP/3PTP/PACK,"  6,929,844 ",2017
1600,전문,레블리미드캡슐20밀리그램,U.K,7TAB/3PTP/PACK,"  1,528,259 ",2017
1601,전문,레블리미드캡슐25밀리그램,SWITZERLAND,7CAP/3PTP/PACK,"  17,980,000 ",2017
1602,전문,레블리미드캡슐5밀리그램,SWITZERLAND,7TAB/3PTP/PACK,"  3,753,557 ",2017
1603,전문,레볼레이드정25밀리그램,U.K,7TAB/4PTP/PACK,"  298,308 ",2017
1604,전문,레야타즈캅셀150밀리그램,USA,60CAP/BOTTLE,"  269,146 ",2017
1605,전문,레야타즈캡슐200밀리그램,USA,60CAP/BOTTLE,"  1,180,210 ",2017
1606,전문,리루텍정,FRANCE,14TAB/4PTP/BOX,"  1,462,322 ",2017
1607,전문,리스페달콘스타주사25밀리그램,SWITZERLAND,65.6MG/1VIAL/PACK,"  32,330 ",2017
1608,전문,리스페달콘스타주사37.5밀리그램,SWITZERLAND,98.4MG/1VIAL/PACK,"  49,340 ",2017
1609,전문,릭수비스주,USA,1000IU/VIAL/PACK,"  880,445 ",2017
1610,전문,릭수비스주,USA,2000IU/VIAL/PACK,"  1,326,417 ",2017
1611,전문,릭수비스주,USA,250IU/VIAL/PACK,"  167,429 ",2017
1612,전문,릭수비스주,USA,3000IU/VIAL/PACK,"  1,572,480 ",2017
1613,전문,릭수비스주,USA,500IU/VIAL/PACK,"  80,918 ",2017
1614,전문,로아큐탄캡슐10밀리그램,SWITZERLAND,10CAP/10PTP/PACK,"  1,813,232 ",2017
1615,전문,로칼트롤연질캡슐0.25마이크로그램,SWITZERLAND,10CAP/3PTP/PACK,"  174,982 ",2017
1616,전문,로세핀주사1그램,SWITZERLAND,10ML/1VIAL/PACK,"  360,500 ",2017
1617,전문,로도질정,FRANCE,10TAB/2PTP/PACK,"  1,832,061 ",2017
1618,전문,로페론-에이프리필드주300만단위/0.5mL,SWITZERLAND,0.5ML/1SYRINGE/PACK,"  62,219 ",2017
1619,전문,로미플레이트주250마이크로그램,JAPAN,375MCG/1VIAL/BOX,"  509,707 ",2017
1620,전문,로수코정10밀리그램,SLOVENIA,7TAB/4PTP/PACK,"  250,803 ",2017
1621,전문,로수코정20밀리그램,SLOVENIA,7TAB/4PTP/PACK,"  73,714 ",2017
1622,전문,로수코정5밀리그램,SLOVENIA,7TAB/4PTP/PACK,"  85,753 ",2017
1623,전문,로타릭스프리필드,BELGIUM,1.5ML/10PFS/PACK,"  6,810,683 ",2017
1624,전문,로타텍액,USA,2ML/10TUBE/PACK,"  11,350,653 ",2017
1625,전문,로섹스겔0.75%,FRANCE,15G/TUBE,"  332,571 ",2017
1626,전문,로섹스겔0.75%,FRANCE,30G/TUBE,"  156,833 ",2017
1627,전문,루파핀정,SPAIN,10TAB/10PTP/BOX,"  404,970 ",2017
1628,전문,루파핀정,SPAIN,10TAB/3PTP/BOX,"  101,027 ",2017
1629,전문,루파핀정,SPAIN,10TAB/PTP/BOX,"  12,817 ",2017
1630,전문,리스몬티지점안액0.25%,JAPAN,2.5ML/10BOTTLE/BOX,"  21,036 ",2017
1631,전문,리스몬티지점안액0.5%,JAPAN,2.5ML/10BOTTLE/BOX,"  244,735 ",2017
1632,전문,리트모놈SR서방캡슐225밀리그램,GERMANY,10CAP/5PTP/BOX,"  731,283 ",2017
1633,전문,리트모놈SR서방캡슐325밀리그램,GERMANY,10CAP/5PTP/BOX,"  312,032 ",2017
1634,전문,리트모놈SR서방캡슐425밀리그램,GERMANY,10CAP/5PTP/BOX,"  70,397 ",2017
1635,전문,리트모놈정150mg,GERMANY,10TAB/5PTP/PACK,"  1,163,877 ",2017
1636,전문,리트모놈정300mg,GERMANY,10TAB/5PTP/PACK,"  414,581 ",2017
1637,전문,리조덱플렉스터치주100단위/밀리리터,DENMARK,3ML/5PEN/PACK,"  947,040 ",2017
1638,전문,싸이젠리퀴드카트리지주8mg/mL,SWITZERLAND,1.5ML/1VIAL/BOX,"  716,163 ",2017
1639,전문,싸이젠리퀴드카트리지주5.83mg/mL,SWITZERLAND,5.83ML/1VIAL/BOX,"  12,596,130 ",2017
1640,전문,살라겐정,USA,100TAB/BOTTLE,"  1,064,224 ",2017
1641,전문,살라겐정,USA,30TAB/BOTTLE,"  538,852 ",2017
1642,전문,산쿠소패취,USA,1PATCH(80.1MMX66.6MM)/BOX,"  1,468,947 ",2017
1643,전문,산디문주사,SWITZERLAND,5ML/10AMP/PACK,"  87,492 ",2017
1644,전문,산디문뉴오랄연질캡슐100밀리그램,SWITZERLAND,5CAP/10PTP/BOX,"  1,820,230 ",2017
1645,전문,산디문뉴오랄연질캅셀25밀리그램,SWITZERLAND,5CAP/10PTP/PACK,"  2,795,465 ",2017
1646,전문,산디문뉴오랄내복액,SWITZERLAND,50ML/BOTTLE,"  125,477 ",2017
1647,전문,산도스타틴주사0.1밀리그램/밀리리터,SWITZERLAND,1ML/5AMP/BOX,"  288,481 ",2017
1648,전문,산도스타틴라르주사10밀리그램,SWITZERLAND,1VIAL/BOX,"  870,586 ",2017
1649,전문,산도스타틴라르주사20밀리그램,SWITZERLAND,20MG/1VIAL/BOX,"  2,307,985 ",2017
1650,전문,산도스타틴라르주사30밀리그램,SWITZERLAND,30MG/1VIAL/BOX,"  2,583,756 ",2017
1651,전문,산도스암로디핀정5밀리그램,SWITZERLAND,100TAB/BOTTLE,"  191,856 ",2017
1652,전문,산도스암로디핀정5밀리그램,SWITZERLAND,30TAB/BOTTLE,"  24,200 ",2017
1653,전문,산도스아토르바스타틴정10밀리그램,SLOVENIA,10TAB/3PTP/PACK,"  182,066 ",2017
1654,전문,산도스비소프롤롤정,GERMANY,100TAB/1BOTTLE/CARTON,"  41,952 ",2017
1655,전문,산도스비소프롤롤정,GERMANY,10TAB/3PTP/PACK,"  8,437 ",2017
1656,전문,산도스카르베딜롤정25밀리그램,GERMANY,10TAB/3PTP/BOX,"  3,351 ",2017
1657,전문,산도스시탈로프람정20밀리그램,GERMANY,30TAB/1BOTTLE/PACK,"  14,496 ",2017
1658,전문,산도스에스시탈로프람정5밀리그램,DENMARK,100TAB/1BOTTLE/PACK,"  241,710 ",2017
1659,전문,산도스에스시탈로프람정15밀리그램,DENMARK,100TAB/1BOTTLE/PACK,"  17,281 ",2017
1660,전문,산도스에스시탈로프람정20밀리그램,DENMARK,100TAB/1BOTTLE/PACK,"  318,017 ",2017
1661,전문,산도스에스시탈로프람정20밀리그램,DENMARK,30TAB/1BOTTLE/PACK,"  48,617 ",2017
1662,전문,산도스에스시탈로프람정10밀리그램,INDIA,100TAB/1BOTTLE/PACK,"  1,495,616 ",2017
1663,전문,산도스플루코나졸캡슐50밀리그램,GERMANY,30CAP/1BOTTLE/CARTON,"  19,682 ",2017
1664,전문,산도스몬테루카스트츄정4밀리그램,BELGIUM,14TAB/2PTP/PACK,"  22,629 ",2017
1665,전문,산도스몬테루카스트츄정5밀리그램,BELGIUM,14TAB/2PTP/PACK,"  19,846 ",2017
1666,전문,산도스몬테루카스트세립4밀리그램,GERMANY,28포/PACK,"  63,289 ",2017
1667,전문,산도스몬테루카스트정10밀리그램,BELGIUM,14TAB/2PTP/PACK,"  119,242 ",2017
1668,전문,산도스올란자핀정10밀리그램,AUSTRIA,30TAB/BOTTLE,"  117,104 ",2017
1669,전문,산도스올란자핀정2.5밀리그램,AUSTRIA,30TAB/1BOTTE/CARTON,"  25,975 ",2017
1670,전문,산도스올란자핀정5밀리그램,AUSTRIA,30TAB/BOTTLE,"  68,191 ",2017
1671,전문,산도스파클리탁셀주6밀리그램/밀리리터,AUSTRIA,16.7ML/VIAL,"  248,200 ",2017
1672,전문,산도스파클리탁셀주6밀리그램/밀리리터,AUSTRIA,5ML/VIAL,"  39,004 ",2017
1673,전문,산도스파록세틴정,GERMANY,100TAB/BOTTLE/CARTON,"  485,921 ",2017
1674,전문,산도스프레가발린캡슐150밀리그램,CANADA,7CAP/4PTP/PACK,"  41,891 ",2017
1675,전문,산도스프레가발린캡슐75밀리그램,CANADA,7CAP/4PTP/PACK,"  63,826 ",2017
1676,전문,산도스설트랄린정100밀리그램,GERMANY,100TAB/1BOTTLE/PACK,"  273,555 ",2017
1677,전문,산도스설트랄린정100밀리그램,GERMANY,30TAB/1BOTTLE/PACK,"  7,335 ",2017
1678,전문,산도스설트랄린정,DENMARK,100TAB/1BOTTLE/CARTON,"  395,777 ",2017
1679,전문,산도스졸레드론산주사액5밀리그램/100밀리리터,U.K,100ML/1VIAL/PACK,"  7,844,494 ",2017
1680,전문,상정이트라시스방사성의약품전구액,FRANCE,50MCI/PACK(1.850GBQ),"  1,542 ",2017
1681,전문,산텐알레기살점안액,JAPAN,5ML/BOTTLE,"  62,322 ",2017
1682,전문,산텐히아레인0.1점안액,JAPAN,5ML/BOTTLE,"  688,999 ",2017
1683,전문,산텐가리유니점안액,JAPAN,5ML/BOTTLE,"  200,242 ",2017
1684,전문,삭센다펜주6밀리그램/밀리리터,DENMARK,3ML/5PFP/PACK,"  303,818 ",2017
1685,전문,사야나주104mg/0.65mL,BELGIUM,0.65ML/1PFS/BOX,"  153,644 ",2017
1686,전문,스칸도네스트3%주,FRANCE,1.8ML/50AMP/BOX,"  21,581 ",2017
1687,전문,스캔룩스300주사액,AUSTRIA,100ML/BOTTLE,"  309,485 ",2017
1688,전문,스캔룩스300주사액,AUSTRIA,125ML/BOTTLE,"  66,563 ",2017
1689,전문,스캔룩스300주사액,AUSTRIA,150ML/BOTTLE,"  977,053 ",2017
1690,전문,스캔룩스300주사액,AUSTRIA,200ML/BOTTLE,"  30,632 ",2017
1691,전문,스캔룩스300주사액,AUSTRIA,500ML/BOTTLE,"  817,880 ",2017
1692,전문,스캔룩스300주사액,AUSTRIA,50ML/BOTTLE,"  30,631 ",2017
1693,전문,스캔룩스300주사액,AUSTRIA,75ML/BOTTLE,"  21,762 ",2017
1694,전문,스캔룩스370주사액,AUSTRIA,100ML/BOTTLE,"  176,755 ",2017
1695,전문,스캔룩스370주사액,AUSTRIA,125ML/BOTTLE,"  20,892 ",2017
1696,전문,스캔룩스370주사액,AUSTRIA,150ML/BOTTLE,"  675,328 ",2017
1697,전문,스캔룩스370주사액,AUSTRIA,500ML/BOTTLE,"  148,416 ",2017
1698,전문,스캔룩스370주사액,AUSTRIA,75ML/BOTTLE,"  109,703 ",2017
1699,전문,싸이트로핀에이카트리지주10mg,AUSTRIA,1.5ML/1CARTRIDGE/PACK,"  2,855,508 ",2017
1700,전문,싸이트로핀에이카트리지주5mg,AUSTRIA,1.5ML/1CARTRIDGE/PACK,"  212,563 ",2017
1701,전문,세비보정,SWITZERLAND,14TAB/2PTP/PACK,"  423,325 ",2017
1702,전문,세디엘정10밀리그램,JAPAN,10TAB/10PTP/BOX,"  155,316 ",2017
1703,전문,세디엘정5밀리그램,JAPAN,10TAB/10PTP/BOX,"  94,135 ",2017
1704,전문,씨브리흡입용캡슐50마이크로그램,U.K,6CAP/5PTP/BOX,"  28,700 ",2017
1705,전문,세키날린패취0.5밀리그램,JAPAN,70매/BOX(16X16MM),"  31,244 ",2017
1706,전문,세키날린패취1밀리그램,JAPAN,70매/BOX(22.5X22.5MM),"  55,577 ",2017
1707,전문,세키날린패취2밀리그램,JAPAN,70매/BOX(32X32MM),"  46,705 ",2017
1708,전문,셀레나제티프로주사,GERMANY,10ML/10VIAL/BOX,"  1,809,083 ",2017
1709,전문,셀레나제티프로주사,GERMANY,20ML/10VIAL/BOX,"  129,475 ",2017
1710,전문,셀레나제100마이크로그램프로주사,GERMANY,2ML/50AMP/BOX,"  284,763 ",2017
1711,전문,"셉타네스트주1/100,000",FRANCE,1.7ML/50CARTRIDGE/PACK,"  670,104 ",2017
1712,전문,"셉타네스트주1/200,000",FRANCE,1.7ML/50CARTRIDGE/PACK,"  22,427 ",2017
1713,전문,세레타이드100디스커스,FRANCE,1INHALER/PACK(60DOSE),"  214,139 ",2017
1714,전문,세레타이드250디스커스,FRANCE,1INHALER/PACK(28DOSE),"  60,181 ",2017
1715,전문,세레타이드250디스커스,FRANCE,1INHALER/PACK(60DOSE),"  2,997,808 ",2017
1716,전문,세레타이드500디스커스,FRANCE,1INHALER/PACK(60DOSE),"  580,477 ",2017
1717,전문,세레타이드125에보할러,U.K,1INHALER/PACK(120DOSE),"  39,828 ",2017
1718,전문,세레타이드250에보할러,U.K,1INHALER/PACK(120DOSE),"  94,423 ",2017
1719,전문,세레타이드50에보할러,U.K,1INHALER/PACK(120DOSE),"  7,232 ",2017
1720,전문,쎄로켈정100밀리그램,U.K,10TAB/3PTP/PACK,"  1,288,078 ",2017
1721,전문,쎄로켈정200밀리그램,U.K,10TAB/6PTP/PACK,"  692,263 ",2017
1722,전문,쎄로켈정25밀리그램,U.K,10TAB/3PTP/PACK,"  1,945,250 ",2017
1723,전문,쎄로켈정300밀리그램,U.K,10TAB/3PTP/PACK,"  133,359 ",2017
1724,전문,쎄로켈서방정150밀리그램,SWEDEN,10TAB/6PTP/PACK,"  43,356 ",2017
1725,전문,쎄로켈서방정200밀리그램,NETHERLANDS,10TAB/6PTP/PACK,"  206,251 ",2017
1726,전문,쎄로켈서방정300밀리그램,NETHERLANDS,10TAB/6PTP/PACK,"  225,265 ",2017
1727,전문,쎄로켈서방정400밀리그램,NETHERLANDS,10TAB/6PTP/PACK,"  381,622 ",2017
1728,전문,쎄로켈서방정50밀리그램,NETHERLANDS,10TAB/6PTP/PACK,"  199,312 ",2017
1729,전문,세바트림주,TAIWAN,5ML/10AMP/BOX,"  58,138 ",2017
1730,전문,세비액트정5/20밀리그램,GERMANY,14TAB/2PTP/BOX,"  523,719 ",2017
1731,전문,세비액트정5/40밀리그램,GERMANY,14TAB/2PTP/BOX,"  282,571 ",2017
1732,전문,세비카정10/40밀리그램,USA,14TAB/2PTP/BOX,"  1,336,546 ",2017
1733,전문,세비카정5/20밀리그램,USA,14TAB/2PTP/BOX,"  8,080,197 ",2017
1734,전문,세비카정5/40밀리그램,USA,14TAB/2PTP/BOX,"  2,228,621 ",2017
1735,전문,세비카에이치씨티정10/40/12.5밀리그램,GERMANY,14TAB/2PTP/BOX,"  2,000,144 ",2017
1736,전문,세비카에이치씨티정5/20/12.5밀리그램,GERMANY,14TAB/2PTP/BOX,"  4,923,777 ",2017
1737,전문,세비카에이치씨티정5/40/12.5밀리그램,GERMANY,14TAB/2PTP/BOX,"  2,590,032 ",2017
1738,전문,세보레인흡입액,U.K,250ML/BOTTLE,"  999,727 ",2017
1739,전문,시그마트주48밀리그램,JAPAN,10VIAL/BOX,"  385,506 ",2017
1740,전문,시그니포주0.6밀리그램,U.K,1ML/30AMP/PACK,"  9,844 ",2017
1741,전문,시그니포주0.9밀리그램,U.K,1ML/30AMPULE/PACK,"  21,534 ",2017
1742,전문,시그니포라르주사20밀리그램,SWITZERLAND,20MG/1VIAL/CARTON,"  11,844 ",2017
1743,전문,시그니포라르주사60밀리그램,SWITZERLAND,60MG/1VIAL/CARTON,"  44,505 ",2017
1744,전문,심브린자점안액,U.K,5ML/1BOTTLE/PACK,"  1,476,057 ",2017
1745,전문,심퍼니주,USA,4ML/VIAL,"  759,781 ",2017
1746,전문,심퍼니프리필드시린지주,NETHERLANDS,0.5ML/1PFS/KIT,"  8,586,089 ",2017
1747,전문,심퍼니프리필드시린지주,NETHERLANDS,1.0ML/1PFS/KIT,"  1,218,515 ",2017
1748,전문,씨뮬렉트주사,SWITZERLAND,20MG/VIAL,"  3,799,009 ",2017
1749,전문,시네크캡슐,USA,12CAP/BOX,"  38,400 ",2017
1750,전문,시네메트씨알정,AUSTRALIA,100TAB/1BOTTLE/PACK,"  845,278 ",2017
1751,전문,시네메트씨알정,AUSTRALIA,30TAB/1BOTTLE/PACK,"  147,909 ",2017
1752,전문,시네메트정25/100,AUSTRALIA,100TAB/BOTTLE,"  239,360 ",2017
1753,전문,시네메트정25/100,AUSTRALIA,30TAB/1BOTTLE/PACK,"  38,970 ",2017
1754,전문,시네메트정,AUSTRALIA,100TAB/1BOTTLE/PACK,"  104,712 ",2017
1755,전문,시네메트정,AUSTRALIA,30TAB/1BOTTLE/PACK,"  33,180 ",2017
1756,전문,싱귤레어츄정4밀리그램,AUSTRALIA,7TAB/4PTP/PACK,"  3,642,174 ",2017
1757,전문,싱귤레어츄정5밀리그램,AUSTRALIA,14TAB/2PTP/PACK,"  2,030,160 ",2017
1758,전문,싱귤레어정10밀리그램,AUSTRALIA,14TAB/2PTP/PACK,"  10,002,902 ",2017
1759,전문,서튜러정100밀리그램,USA,6TAB/4PTP/BOX,"  1,030,591 ",2017
1760,전문,스모프카비벤주,SWEDEN,1477ML/BAG,"  1,419,837 ",2017
1761,전문,스모프카비벤주,SWEDEN,1970ML/BAG,"  473,256 ",2017
1762,전문,스모프카비벤주,SWEDEN,986ML/BAG,"  1,117,430 ",2017
1763,전문,스모프카비벤페리페랄주,SWEDEN,1206ML/BAG,"  1,770,041 ",2017
1764,전문,스모프카비벤페리페랄주,SWEDEN,1448ML/BAG,"  2,959,438 ",2017
1765,전문,스모프카비벤페리페랄주,SWEDEN,1904ML/BAG,"  736,472 ",2017
1766,전문,스모프리피드20%주,AUSTRIA,100ML/BOTTLE,"  299,139 ",2017
1767,전문,스모프리피드20%주,AUSTRIA,250ML/BOTTLE,"  544,318 ",2017
1768,전문,스모프리피드20%주,AUSTRIA,500ML/BOTTLE,"  1,774,049 ",2017
1769,전문,써전흡입액,USA,250ML/BOTTLE,"  2,490,085 ",2017
1770,전문,솔카트비산,GERMANY,650G/PACK,"  1,176,309 ",2017
1771,전문,솔리리스주,USA,30ML/VIAL,"  18,801,978 ",2017
1772,전문,솔루메드롤주125밀리그램,BELGIUM,1VIAL/PACK,"  173,456 ",2017
1773,전문,솔루메드롤주500밀리그램,BELGIUM,500MG/1VIAL/PACK,"  106,334 ",2017
1774,전문,소마토산주,ISLAND,3.5MG/1AMP/PACK,"  169,350 ",2017
1775,전문,페링소마토스타틴3㎎주사,GERMANY,1AMP/BOX,"  29,397 ",2017
1776,전문,소마툴린오토젤120밀리그램주사(프리필드),FRANCE,1SYRINGE/BOX,"  837,120 ",2017
1777,전문,소마툴린오토젤60밀리그램주사(프리필드),FRANCE,1SYRINGE/BOX,"  191,520 ",2017
1778,전문,소마툴린오토젤90밀리그램주사(프리필드),FRANCE,1SYRINGE/BOX,"  169,440 ",2017
1779,전문,소노뷰주,NETHERLANDS,1VIAL/KIT,"  472,233 ",2017
1780,전문,수란트라크림1%,FRANCE,15G/TUBE,  624 ,2017
1781,전문,수란트라크림1%,FRANCE,30G/TUBE,"  165,964 ",2017
1782,전문,소발디정,U.K,28TAB/BOTTLE,"  17,567,688 ",2017
1783,전문,스피리바흡입용캡슐,GERMANY,30CAP/PACK(리필팩),"  7,017,674 ",2017
1784,전문,스피리바흡입용캡슐,GERMANY,30CAP/PACK(콤보팩),"  1,587,802 ",2017
1785,전문,스피리바레스피맷,GERMANY,4.5ML/1CARTRIDGE/PACK,"  3,643,232 ",2017
1786,전문,존슨앤드존슨스폰고스탄(아날),DENMARK,20EA/BOX(8X3CM),"  40,575 ",2017
1787,전문,존슨앤드존슨스폰고스탄(스탠다드),DENMARK,20EA/BOX(7X5X1CM),"  198,798 ",2017
1788,전문,스포라녹스주사제,U.K,25ML/1AMP/PACK,  184 ,2017
1789,전문,스포라녹스액,U.K,150ML/1BOTTLE/PACK,"  451,411 ",2017
1790,전문,스프라이셀정100밀리그램,USA,30TAB/BOTTLE,"  7,979,513 ",2017
1791,전문,스프라이셀정20밀리그램,USA,12TAB/5PTP/PACK,"  697,128 ",2017
1792,전문,스프라이셀정50밀리그램,USA,12TAB/5PTP/PACK,"  2,174,190 ",2017
1793,전문,스프라이셀정70밀리그램,USA,12TAB/5PTP/PACK,"  2,058,224 ",2017
1794,전문,스프라이셀정80밀리그램,U.K,10TAB/3PTP/PACK,"  823,382 ",2017
1795,전문,스타빌라이지드세레텍주,U.K,0.5ML/5VIAL/KIT,"  742,050 ",2017
1796,전문,스타레보필름코팅정100/25/200밀리그램,FINLAND,30TAB/BOTTLE/PACK,"  1,535,043 ",2017
1797,전문,스타레보필름코팅정125/31.25/200밀리그램,FINLAND,30TAB/1BOTTLE/PACK,"  416,006 ",2017
1798,전문,스타레보필름코팅정150/37.5/200밀리그램,FINLAND,30TAB/BOTTLE/PACK,"  1,516,825 ",2017
1799,전문,스타레보필름코팅정200/50/200mg,FINLAND,30TAB/1BOTTLE/PACK,"  1,023,324 ",2017
1800,전문,스타레보필름코팅정50/12.5/200밀리그램,FINLAND,30TAB/BOTTLE/PACK,"  691,553 ",2017
1801,전문,스타레보필름코팅정75/18.75/200밀리그램,FINLAND,30TAB/1BOTTLE/PACK,"  277,337 ",2017
1802,전문,스타로랄300설하액(집먼지진드기)초기치료단계,FRANCE,10ML/3VIAL/SET,"  14,303 ",2017
1803,전문,스타로랄300설하액(집먼지진드기)유지치료단계,FRANCE,10ML/3VIAL/SET,"  74,343 ",2017
1804,전문,스타마릴주,FRANCE,0.5ML/1PFS/BOX,"  444,080 ",2017
1805,전문,스테미시스주,FRANCE,1MG/5VIAL/PACK,"  12,010 ",2017
1806,전문,스타바스터정10밀리그램,SLOVENIA,7TAB/4PTP/PACK,"  297,841 ",2017
1807,전문,스타바스터정20밀리그램,SLOVENIA,7TAB/4PTP/PACK,"  112,203 ",2017
1808,전문,스타바스터정5밀리그램,SLOVENIA,7TAB/4PTP/PACK,"  147,496 ",2017
1809,전문,스텔라라프리필드주45mg,BELGIUM,0.5ML/1PFS/KIT,"  8,348,972 ",2017
1810,전문,스테리스-20액,USA,231G/BOTTLE/BOX,"  57,000 ",2017
1811,전문,스테리스-40액,USA,194.2G/20EA/BOX,"  41,200 ",2017
1812,전문,스테리탤크파우더(탤크),FRANCE,2G/4VIAL/PACK,"  25,448 ",2017
1813,전문,스테리탤크파우더(탤크),FRANCE,4G/4VIAL/PACK,"  54,387 ",2017
1814,전문,스티바에이크림0.01%,AUSTRALIA,25G/TUBE,"  251,320 ",2017
1815,전문,스티바에이크림0.025%,AUSTRALIA,25G/TUBE,"  357,428 ",2017
1816,전문,스티바에이크림0.05%,AUSTRALIA,25G/TUBE,"  160,704 ",2017
1817,전문,스틸라민주3밀리그램,SWITZERLAND,8.6MG/1AMP/BOX,"  110,647 ",2017
1818,전문,스티바가정40밀리그램,USA,28TAB/1BOTTLE/PACK,"  3,825,756 ",2017
1819,전문,스토크린정600밀리그램,U.K,30TAB/1BOTTLE/PACK,"  1,002,888 ",2017
1820,전문,스트라테라캡슐10밀리그램,SPAIN,14CAP/2PTP/PACK,"  93,316 ",2017
1821,전문,스트라테라캡슐18밀리그램,SPAIN,14CAP/2PTP/PACK,"  87,437 ",2017
1822,전문,스트라테라캡슐25밀리그램,SPAIN,14CAP/2PTP/PACK,"  158,896 ",2017
1823,전문,스트라테라캡슐40밀리그램,SPAIN,14CAP/2PTP/PACK,"  86,726 ",2017
1824,전문,스트라테라캡슐60밀리그램,SPAIN,14CAP/2PTP/PACK,"  93,195 ",2017
1825,전문,스트라테라캡슐80밀리그램,SPAIN,14CAP/2PTP/PACK,"  51,880 ",2017
1826,전문,스트렌식주40mg/mL,FRANCE,0.7ML/12VIAL/PACK,"  497,802 ",2017
1827,전문,스트렌식주40mg/mL,FRANCE,1.0ML/12VIAL/PACK,"  550,202 ",2017
1828,전문,스트레삼캡슐,FRANCE,20CAP/3PTP/BOX,"  27,285 ",2017
