전문/일반,품명,국가,포장단위, 금액(USD)
전문,압노바비스쿰에이0.2mg주사액［비스쿰알붐(숙주목:아비에티스)0.2mg에서추출한0.15mg압축액］,GERMANY,1ML/8AMP/BOX,"  48,390 "
전문,압노바비스쿰엠0.02mg주사액［비스쿰알붐(숙주목:말리)0.02mg에서추출한0.015mg압축액］,GERMANY,1ML/8AMP/BOX,"  136,093 "
전문,압노바비스쿰엠2mg주사액[비스쿰알붐(숙주목:말리)2mg에서추출한1.5mg압축액],GERMANY,1ML/8AMP/BOX,"  106,817 "
전문,압노바비스쿰엠0.2mg주사액［비스쿰알붐(숙주목:말리)0.2mg에서추출한0.15mg압축액］,GERMANY,1ML/8AMP/BOX,"  138,984 "
전문,압노바비스쿰에이0.02mg주사액[비스쿰알붐(숙주목:아비에티스)0.02mg에서추출한0.015mg압축액］,GERMANY,1ML/8AMP/BOX,"  96,017 "
전문,압노바비스쿰에이2mg주사액[비스쿰알붐(숙주목:아비에티스)2mg에서추출한1.5mg압축액],GERMANY,1ML/8AMP/BOX,"  32,491 "
전문,나제아오디정0.1mg(라모세트론염산염),JAPAN,10TAB/1PTP/BOX,"  928,199 "
전문,데스오웬로션0.05%(데소니드),ARGENTINA,120ML/BOTTLE,"  1,833,117 "
전문,디페린겔0.1%(아다팔렌),FRANCE,15G/TUBE,"  379,153 "
전문,로섹스겔0.75%(메트로니다졸),FRANCE,15G/TUBE,"  322,570 "
전문,로섹스겔0.75%(메트로니다졸),FRANCE,30G/TUBE,"  134,209 "
전문,플로리네프정(미분화플루드로코르티손아세테이트),AUSTRALIA,100TAB/BOTTLE,"  496,037 "
전문,화이자류코보린주15mg(폴리네이트칼슘),AUSTRALIA,2ML/5AMP/PACK,"  40,097 "
전문,화이자류코보린주(폴리네이트칼슘),AUSTRALIA,10ML/1VIAL/PACK,"  25,401 "
전문,화이자류코보린주(폴리네이트칼슘),AUSTRALIA,30ML/1VIAL/PACK,"  104,434 "
전문,화이자류코보린주(폴리네이트칼슘),AUSTRALIA,5ML/1VIAL/PACK,"  20,635 "
전문,벤토린네뷸2.5mg(살부타몰황산염),AUSTRALIA,2.5ML/20AMP/PACK,"  1,361,851 "
전문,쓰리티씨정150밀리그램(라미부딘),UK,60TAB/1BOTTLE/PACK,"  377,006 "
전문,세레타이드250디스커스,FRANCE,1INHALER/PACK(28DOSE),"  91,148 "
전문,세레타이드250디스커스,FRANCE,1INHALER/PACK(60DOSE),"  5,265,617 "
전문,"잘라탄점안액50㎍/㎖(라타노프로스트)(1회용),잘라탄점안액50㎍/㎖(라타노프로스트)",UK,2.5ML/BOTTLE,"  9,173,506 "
전문,프라그민주4밀리리터(달테파린나트륨),BELGIUM,10VIAL/BOX,"  146,686 "
전문,디트루시톨SR캡슐4밀리그람(톨터로딘-L-타르타르산염),SWEDEN,30TAB/BOTTLE,"  161,404 "
전문,디트루시톨SR캡슐4밀리그람(톨터로딘-L-타르타르산염),USA,30TAB/BOTTLE,"  328,539 "
전문,자이복스정600밀리그람(리네졸리드),USA,20TAB/BOTTLE,"  1,941,564 "
전문,싸이토사유주사1그람(시타라빈),ITALY,1VIAL/BOX,"  12,850 "
전문,후릭소타이드네뷸2밀리그램(플루티카손프로피오네이트(미분화)),AUSTRALIA,10AMP/PACK,"  148,969 "
전문,싸이덱스오피에이액(오토프탈알데하이드),SWITZERLAND,3.697L/4BOTTLE/BOX,"  2,184,150 "
전문,콩코르정5밀리그램(비소프롤롤푸마르산염),GERMANY,10TAB/10PTP/PACK,"  3,558,643 "
전문,트리렙탈필름코팅정150밀리그램(옥스카르바제핀),SWITZERLAND,10TAB/10PTP/PACK,"  552,663 "
전문,트리렙탈필름코팅정300밀리그램(옥스카르바제핀),SWITZERLAND,10TAB/10PTP/PACK,"  2,844,799 "
전문,트리렙탈필름코팅정600밀리그램(옥스카르바제핀),SWITZERLAND,10TAB/10PTP/PACK,"  2,201,135 "
전문,젤로다정150밀리그램(카페시타빈),SWITZERLAND,10TAB/6PTP/PACK,"  681,035 "
전문,젤로다정500밀리그램(카페시타빈),SWITZERLAND,10TAB/12PTP/PACK,"  4,434,076 "
전문,타미플루캡슐75밀리그램(인산오셀타미비르),SWITZERLAND,10CAP/1PTP/PACK,"  15,461,718 "
전문,제니칼캡슐120밀리그램(오르리스타트),GERMANY,21CAP/4PTP/PACK,"  1,153,092 "
전문,클래리시드건조시럽250mg/5mL(클래리트로마이신),PUERTORICO,70ML/BOTTLE,"  868,359 "
전문,세보레인흡입액(세보플루란),UK,250ML/BOTTLE,"  636,231 "
전문,시그마트주48밀리그램(니코란딜),JAPAN,10VIAL/BOX,"  502,595 "
전문,마이오뷰주사(설포살리실산테트로포스민),UK,5VIAL/KIT,"  493,200 "
전문,테크네스캔매그3주(베티아티드),NEGHERLANDS,5VIAL/KIT,"  356,475 "
전문,테크네엠디피키트주사(메드론산),JAPAN,8.05MG/10VIAL/KIT,"  263,294 "
전문,테크네피로인산키트주사(피로인산나트륨),JAPAN,10VIAL/KIT,"  64,472 "
전문,테크네디티피에이키트주사(디에칠렌트리아민5초산),JAPAN,20MG/10VIAL/KIT,"  31,973 "
전문,테크네디엠에스에이키트주사(디메르캅토호박산),JAPAN,1.9MG/10VIAL/KIT,"  20,060 "
전문,테크네피친산키트주사(피친산나트륨),JAPAN,10VIAL/KIT,"  128,955 "
전문,울트라테크네카우제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),JAPAN,11.1GBQ(300MCI/1GENERATOR),"  170,995 "
전문,울트라테크네카우제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),JAPAN,18.5GBQ(500MCI/1GENERATOR),"  377,653 "
전문,울트라테크네카우제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),JAPAN,37GBQ(1000MCI/1GENERATOR),"  346,571 "
전문,울트라테크네카우제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),JAPAN,7.4GBQ(200MCI/1GENERATOR),"  44,265 "
전문,다이이치염화탈륨(201TI)주사액,JAPAN,10MCI(370MBQ)VIAL(5ML)/VIAL,"  259,733 "
전문,다이이치염화탈륨(201TI)주사액,JAPAN,2ML(148MBQ=4MCI)/VIAL,"  30,804 "
전문,다이이치염화탈륨(201TI)주사액,JAPAN,4MCI(148MBQ)VIAL(2ML)/VIAL,"  222,944 "
전문,다이이치염화탈륨(201TI)주사액,JAPAN,5ML(370MBQ=10MCI)/VIAL,"  39,960 "
전문,아도스테롤(131I)주사액(요오디네이티트(131I)노르콜레스테롤),JAPAN,1ML(37MBQ)/VIAL,"  3,704 "
전문,테크네스캔에치디피주(옥시드론산나트륨),NEGHERLANDS,3MG/5VIAL/KIT,"  541,348 "
전문,테크네스캔에치디피주(옥시드론산나트륨),NEGHERLANDS,5VIAL/KIT,"  27,275 "
전문,드라이텍제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터,UK,15GBQ(405.4MCI),"  25,200 "
전문,드라이텍제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터,UK,25GBQ(675.7MCI),"  60,900 "
전문,테라캡131캅셀(요오드화나트륨(131Ⅰ)),UK,1캅셀(100MCI),"  199,399 "
전문,테라캡131캅셀(요오드화나트륨(131Ⅰ)),UK,1캅셀(150MCI),"  210,208 "
전문,테라캡131캅셀(요오드화나트륨(131Ⅰ)),UK,1캅셀(30MCI),"  35,333 "
전문,테라캡131캅셀(요오드화나트륨(131Ⅰ)),UK,1캅셀(50MCI),"  13,611 "
전문,테라캡131캅셀(요오드화나트륨(131Ⅰ)),UK,1캅셀(80MCI),"  15,798 "
전문,큐리움울트라테크네코에프엠제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),NEGHERLANDS,12.9GBQ(349MCI),"  878,304 "
전문,큐리움울트라테크네코에프엠제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),NEGHERLANDS,12.9GBQ(349MCI)/GENERATOR,"  77,294 "
전문,큐리움울트라테크네코에프엠제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),NEGHERLANDS,17.2GBQ(465MCI),"  2,048,352 "
전문,큐리움울트라테크네코에프엠제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),NEGHERLANDS,17.2GBQ(465MCI)/GENERATOR,"  171,052 "
전문,큐리움울트라테크네코에프엠제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),NEGHERLANDS,21.5GBQ(581MCI),"  619,889 "
전문,큐리움울트라테크네코에프엠제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),NEGHERLANDS,21.5GBQ(581MCI)/GENERATOR,"  54,683 "
전문,큐리움울트라테크네코에프엠제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),NEGHERLANDS,25.8GBQ(697MCI),"  774,893 "
전문,큐리움울트라테크네코에프엠제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),NEGHERLANDS,25.8GBQ(697MCI)/GENERATOR,"  57,691 "
전문,큐리움울트라테크네코에프엠제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),NEGHERLANDS,6.45GBQ(174MCI),"  119,400 "
전문,큐리움울트라테크네코에프엠제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),NEGHERLANDS,6.45GBQ(174MCI)/GENERATOR,"  9,950 "
전문,큐리움울트라테크네코에프엠제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),NEGHERLANDS,8.60GBQ(232MCI),"  233,468 "
전문,큐리움울트라테크네코에프엠제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),NEGHERLANDS,8.60GBQ(232MCI)/GENERATOR,"  20,754 "
전문,카디올라이트(테트라키스(2-메톡시이소부틸이소니트릴)구리(Ⅰ)테트라플루오로보레이트),USA,5VIAL/KIT,"  222,760 "
전문,뉴롤라이트,USA,2VIAL/KIT,"  392,700 "
전문,테크네라이트제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),USA,INJECTION1998MCI(74GBQ),"  1,345 "
전문,테크네라이트제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),USA,INJECTION2497.5MCI(92.5GBQ),"  1,510 "
전문,테크네라이트제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),USA,INJECTION2997MCI(111GBQ),"  92,445 "
전문,테크네라이트제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),USA,INJECTION3996MCI(148GBQ),"  88,406 "
전문,테크네라이트제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),USA,INJECTION4495.5MCI(166.5GBQ),"  74,266 "
전문,테크네라이트제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터),USA,INJECTION4995MCI(185GBQ),"  105,045 "
전문,듀폰염화탈륨(201TI)주사액,USA,11MCI/VIAL,"  59,294 "
전문,에리우스정(데스로라타딘(미분화)),BELGIUM,15TAB/2PTP/PACK,"  305,205 "
전문,에로콤크림(모메타손푸로에이트),BELGIUM,15G/TUBE,"  72,596 "
전문,메탈라제주사40mg(테넥테플라제),GERMANY,1VIAL/PACK,"  82,117 "
전문,엑스트라닐액,SINGAPORE,2000ML/6BAG/BOX(SINGLE),"  1,778,916 "
전문,엑스트라닐액,SINGAPORE,2000ML/6BAG/BOX(TWIN),"  3,599,164 "
전문,아라바정10밀리그램(레플루노미드),GERMANY,30TAB/BOTTLE,"  2,210,130 "
전문,아라바정20밀리그램(레플루노미드),GERMANY,30TAB/1BOTTLE/PACK,"  1,805,498 "
전문,쎄로켈정25밀리그램(쿠에티아핀푸마르산염),UK,10TAB/3PTP/PACK,"  2,536,238 "
전문,쎄로켈정100밀리그램(쿠에티아핀푸마르산염),UK,10TAB/3PTP/PACK,"  2,281,965 "
전문,쎄로켈정200밀리그램(쿠에티아핀푸마르산염),UK,10TAB/6PTP/PACK,"  1,342,205 "
전문,아리미덱스정(아나스트로졸),UK,14TAB/2PTP/PACK,"  3,770,191 "
전문,넥시움정40밀리그람(에스오메프라졸마그네슘),SWEDEN,7TAB/2PTP/PACK,"  6,273,176 "
전문,넥시움정20밀리그람(에스오메프라졸마그네슘),SWEDEN,7TAB/2PTP/PACK,"  12,421,828 "
전문,베톱틱-에스점안액(베탁솔롤염산염),USA,5ML/BOTTLE,"  395,591 "
전문,프로페시아정1밀리그램(피나스테리드),USA,7TAB/12PTP/PACK,"  22,139,279 "
전문,프로페시아정1밀리그램(피나스테리드),USA,7TAB/4PTP/PACK,"  4,425,062 "
전문,포사맥스70밀리그램정(알렌드론산나트륨),GERMANY,4TAB/1PTP/PACK,"  754,033 "
전문,싱귤레어츄정5밀리그램(몬테루카스트나트륨),UK,14TAB/2PTP/PACK,"  4,278,866 "
전문,싱귤레어정10밀리그램(몬테루카스트나트륨),AUSTRALIA,7TAB/4PTP/PACK,"  1,053,651 "
전문,싱귤레어정10밀리그램(몬테루카스트나트륨),UK,14TAB/2PTP/PACK,"  10,245,454 "
전문,자닥신주,ITALY,1.6MG/2VIAL/PACK,"  12,072,480 "
전문,씨에이피디4밸런스복강투석액,GERMANY,1500ML/6BAG/BOX,"  96,110 "
전문,씨에이피디4밸런스복강투석액,GERMANY,2000ML/4BAG/BOX,"  3,337,003 "
전문,씨에이피디4밸런스복강투석액,GERMANY,2500ML/4BAG/BOX,"  79,549 "
전문,씨에이피디4밸런스복강투석액,GERMANY,3000ML/4BAG/BOX,"  526,111 "
전문,씨에이피디2밸런스복강투석액,GERMANY,1500ML/6BAG/BOX,"  499,049 "
전문,씨에이피디2밸런스복강투석액,GERMANY,2000ML/4BAG/BOX,"  9,649,955 "
전문,씨에이피디2밸런스복강투석액,GERMANY,2500ML/4BAG/BOX,"  175,056 "
전문,씨에이피디2밸런스복강투석액,GERMANY,3000ML/4BAG/BOX,"  1,389,844 "
전문,씨에이피디3밸런스복강투석액,GERMANY,1500ML/6BAG/BOX,"  38,347 "
전문,씨에이피디3밸런스복강투석액,GERMANY,2000ML/4BAG/BOX,"  675,035 "
전문,씨에이피디3밸런스복강투석액,GERMANY,2500ML/4BAG/BOX,"  18,905 "
전문,씨에이피디3밸런스복강투석액,GERMANY,3000ML/4BAG/BOX,"  89,636 "
전문,오베스틴질좌제(에스트리올),AUSTRALIA,15SUPP/PACK,"  357,332 "
전문,온코타이스주(비씨지StrainTice),NEGHERLANDS,1VIAL/PACK,"  1,075,435 "
전문,화이자펜타미딘이세티온산염주300mg,AUSTRALIA,300MG/1VIAL/PACK,"  49,444 "
전문,화이자데페록사민메실레이트주500mg,AUSTRALIA,500MG/10VIAL/PACK,"  29,693 "
전문,"에이알아이몰리부덴,테크네튬제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터)",AUSTRALIA,1080MCI/PACK,"  1,473 "
전문,"에이알아이몰리부덴,테크네튬제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터)",AUSTRALIA,1620MCI/PACK,"  24,118 "
전문,"에이알아이몰리부덴,테크네튬제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터)",AUSTRALIA,2162MCI/PACK,"  1,450 "
전문,"에이알아이몰리부덴,테크네튬제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터)",AUSTRALIA,2700MCI/PACK,"  1,520 "
전문,"에이알아이몰리부덴,테크네튬제너레이터(과테크네튬산나트륨(99mTc)주사액제너레이터)",AUSTRALIA,810MCI/PACK,"  8,572 "
전문,현대하이파딜점안액(니프라딜롤),JAPAN,5ML/BOTTLE,"  99,007 "
전문,디트루시톨SR캡슐2밀리그람(톨터로딘-L-타르타르산염),SWEDEN,30CAP/BOTTLE,"  400,384 "
전문,솔루메드롤주125밀리그램(메틸프레드니솔론숙시네이트나트륨),BELGIUM,125MG/1VIAL/PACK,"  222,135 "
전문,솔루메드롤주500밀리그램(메틸프레드니솔론숙시네이트나트륨),BELGIUM,500MG/1VIAL/PACK,  439 
전문,레비트라정10밀리그램(바데나필염산염),GERMANY,4TAB/1PTP/PACK,"  20,413 "
전문,레비트라정20밀리그램(바데나필염산염),GERMANY,4TAB/1PTP/PACK,"  104,768 "
전문,씨프로바이주사(시프로플록사신),GERMANY,100ML/1BOTTLE/PACK,"  159,735 "
전문,씨프로바이주사(시프로플록사신),GERMANY,200ML/1BOTTLE/PACK,"  723,703 "
전문,아달라트연질캅셀5밀리그람(니페디핀),GERMANY,10CAP/6PTP/PACK,"  16,441 "
전문,크린카트에이(무수탄산나트륨),SWEDEN,13G/33CARTRIDGE/BOX,"  92,194 "
전문,크린카트씨(무수구연산),SWEDEN,32G/33CARTRIDGE/BOX,"  324,346 "
전문,액토스정15밀리그램(피오글리타존염산염),DENMARK,14TAB/2PTP/PACK,"  3,021,032 "
전문,액토스정30밀리그램(피오글리타존염산염),DENMARK,14TAB/2PTP/PACK,"  1,988,427 "
전문,시알리스정20밀리그램(타다라필),NEGHERLANDS,2TAB/2PTP/PACK,"  1,408,161 "
전문,프리토정40밀리그램(텔미사르탄),GREECE,10TAB/3PTP/BOX,"  1,790,658 "
전문,프리토정80밀리그램(텔미사르탄),GREECE,10TAB/3PTP/BOX,"  871,687 "
전문,하이캄틴주4밀리그램(토포테칸염산염),UK,1ML/5VIAL/PACK,"  1,227,961 "
전문,리큅정0.25밀리그램(로피니롤염산염),SPAIN,21TAB/1PTP/PACK,"  719,801 "
전문,리큅정1밀리그램(로피니롤염산염),SPAIN,21TAB/1PTP/PACK,"  932,861 "
전문,리큅정2밀리그램(로피니롤염산염),SPAIN,21TAB/1PTP/PACK,"  476,075 "
전문,리큅정5밀리그램(로피니롤염산염),SPAIN,21TAB/1PTP/PACK,"  58,974 "
전문,"프리오릭스주(홍역,유행성이하선염및풍진혼합생바이러스백신)",BELGIUM,0.5ML/100VIAL/PACK(용제첨부),"  343,851 "
전문,"프리오릭스주(홍역,유행성이하선염및풍진혼합생바이러스백신)",BELGIUM,0.5ML/10VIAL/PACK(10AMP용제첨부),"  130,257 "
전문,"프리오릭스주(홍역,유행성이하선염및풍진혼합생바이러스백신)",BELGIUM,0.5ML/1VIAL/PACK(1AMP용제첨부),"  2,939,176 "
전문,하브릭스주(A형간염백신),BELGIUM,0.5ML/10PFS/PACK,"  1,384,802 "
전문,하브릭스주(A형간염백신),BELGIUM,1ML/1PFS/PACK,"  4,684,095 "
전문,컴비비어정,AUSTRALIA,10TAB/6PTP/PACK,"  645,758 "
전문,세레타이드50에보할러,UK,1INHALER/PACK(120DOSE),"  41,221 "
전문,세레타이드125에보할러,UK,1INHALER/PACK(120DOSE),"  127,043 "
전문,세레타이드250에보할러,UK,1INHALER/PACK(120DOSE),"  255,725 "
전문,마이크로비스크주10.0mg(히알우론산나트륨),SWEDEN,0.85ML/1관/BOX,"  103,755 "
전문,마이크로비스크플러스주14.0mg(히알우론산나트륨),SWEDEN,0.85ML/1관/BOX,"  52,020 "
전문,콩코르정2.5밀리그램(비소프롤롤푸마르산염),GERMANY,10TAB/3PTP/PACK,"  3,946,489 "
전문,레스콜엑스엘서방정(플루바스타틴나트륨),SWITZERLAND,14TAB/2PTP/PACK,"  1,467,698 "
전문,디오반필름코팅정80밀리그램(발사르탄),SWITZERLAND,14TAB/7PTP/PACK,"  5,926,081 "
전문,디오반필름코팅정160밀리그램(발사르탄),SWITZERLAND,14TAB/7PTP/PACK,"  3,942,298 "
전문,페마라정(레트로졸),SWITZERLAND,10TAB/3PTP/PACK,"  8,959,766 "
전문,마이오콜-E주사(아세틸콜린염화물),GERMANY,12VIAL/PACK(AMPULE포함),"  55,265 "
전문,팜비어정250밀리그램(팜시클로비르),SWITZERLAND,7TAB/3PTP/PACK,"  741,409 "
전문,카이트릴정1밀리그램(그라니세트론염산염),UK,10TAB/1PTP/PACK,"  567,655 "
전문,카이트릴주(그라니세트론염산염),UK,1ML/5AMP/PACK,"  510,291 "
전문,카이트릴주(그라니세트론염산염),UK,3ML/5AMP/PACK,"  277,418 "
전문,카이로케인주75mg(레보부피바카인염산염),ITALY,10ML/10AMP/PACK,"  53,530 "
전문,카이로케인주50mg(레보부피바카인염산염),ITALY,10ML/10AMP/PACK,"  126,973 "
전문,카이로케인주25mg(레보부피바카인염산염),ITALY,10ML/10AMP/PACK,"  40,269 "
전문,지스로맥스주사500㎎(아지트로마이신수화물),GERMANY,1.107G/10VIAL/PACK,"  627,042 "
전문,지스로맥스주사500㎎(아지트로마이신수화물),ITALY,1.107G/10VIAL/PACK,"  435,547 "
전문,브이펜드정200밀리그람(보리코나졸),UK,7TAB/2PTP/CARTON,"  3,839,736 "
전문,브이펜드주사200밀리그람(보리코나졸)(주사용),USA,200MG/1VIAL/PACK,"  3,658,872 "
전문,디푸루칸정맥주사100mg(플루코나졸),FRANCE,50ML/1VIAL/CARTON,"  372,332 "
전문,유나신정375mg(설타미실린토실산염수화물),ITALY,10TAB/3PTP/PACK,"  547,178 "
전문,화이자시타라빈주100mg/5ml,AUSTRALIA,5ML/5VIAL/CARTON,"  18,781 "
전문,아가메이트젤리(폴리스티렌설폰산칼슘),JAPAN,25G/21EA/UNIT,"  893,176 "
전문,자이레스테신에이주,GERMANY,1.7ML/50AMP/CARTON,"  2,418,365 "
전문,옥트레오스캔주사(인듐펜테트레오티드(111In)주사액),NEGHERLANDS,3.3MCI(122MBQ),"  10,496 "
전문,클리니믹스85주사,UK,1000ML/8BAG/BOX,"  78,454 "
전문,박스터메트로니다졸주사500mg,UK,100ML/50BAG/BOX,"  48,419 "
전문,"란투스주바이알(인슐린글라진,유전자재조합)",GERMANY,10ML/VIAL,"  570,994 "
전문,심비코트터부헬러80/4.5마이크로그램,SWEDEN,1BOTTLE/PACK(60DOSE),"  28,366 "
전문,심비코트터부헬러160/4.5마이크로그램,SWEDEN,1BOTTLE/PACK(120DOSE),"  1,866,571 "
전문,심비코트터부헬러160/4.5마이크로그램,SWEDEN,1BOTTLE/PACK(60DOSE),"  1,044,295 "
전문,카소덱스정(비칼루타마이드),UK,14TAB/2PTP/PACK,"  3,162,181 "
전문,아타칸플러스정16/12.5mg,SWEDEN,100TAB/1BOTTLE/PACK,"  2,848,437 "
전문,아타칸플러스정16/12.5mg,SWEDEN,30TAB/1BOTTLE/PACK,"  3,029,142 "
전문,파타놀점안액0.1%(올로파타딘염산염),SINGAPORE,5ML/BOTTLE,"  613,792 "
전문,아좁트점안액(브린졸라미드),IRELAND,5ML/BOTTLE,"  55,010 "
전문,아좁트점안액(브린졸라미드),UK,5ML/BOTTLE,"  349,609 "
전문,트라바탄점안액0.004%(트라보프로스트),SINGAPORE,2.5ML/BOTTLE,"  1,192,035 "
전문,트랙토실주(아토시반아세트산염),GERMANY,5ML/VIAL,"  2,133,493 "
전문,트랙토실주(아토시반아세트산염),SWITZERLAND,0.9ML/VIAL,"  142,328 "
전문,티모프틱엑스이0.5%점안액(티몰롤말레산염),FINLAND,2.5ML/BOTTLE,"  204,071 "
전문,티모프틱엑스이0.5%점안액(티몰롤말레산염),FRANCE,2.5ML/BOTTLE,"  20,397 "
전문,싱귤레어츄정4밀리그램(몬테루카스트나트륨),AUSTRALIA,7TAB/4PTP/PACK,"  355,169 "
전문,싱귤레어츄정4밀리그램(몬테루카스트나트륨),UK,7TAB/4PTP/PACK,"  2,744,786 "
전문,칸시다스주50밀리그램(카스포펀진아세테이트),UK,50MG/1VIAL/PACK,"  4,545,294 "
전문,칸시다스주70밀리그램(카스포펀진아세테이트),UK,70MG/1VIAL/PACK,"  318,308 "
전문,칸시다스주70밀리그램(카스포펀진아세테이트),USA,70MG/1VIAL/PACK,"  166,280 "
전문,단트롤렌주20밀리그램,NEGHERLANDS,20MG/36VIAL/BOX,"  33,660 "
전문,5-에이치티피캅셀(5-하이드록시트립토판(옥시트립탄)),TAIWAN,50CAP/BOTTLE,"  14,000 "
전문,디페렐린피알3.75밀리그람주(초산트립토렐린),FRANCE,1VIAL/PACK(첨부용제포함),"  954,100 "
전문,압노바비스쿰에프20mg주사액(에프-2)[비스쿰알붐(숙주목:프락시니)20mg에서추출한15mg압축액],GERMANY,1ML/8AMP/BOX,"  454,360 "
전문,압노바비스쿰에프2mg주사액(에프-3)[비스쿰알붐(숙주목:프락시니)2mg에서추출한1.5mg압축액],GERMANY,1ML/8AMP/BOX,"  117,140 "
전문,압노바비스쿰에프0.2mg주사액(에프-4)[비스쿰알붐(숙주목:프락시니)0.2mg에서추출한0.15mg압축액],GERMANY,1ML/8AMP/BOX,"  146,480 "
전문,압노바비스쿰에프0.02mg주사액(에프-5)[비스쿰알붐(숙주목:프락시니)0.02mg에서추출한0.015mg압축액],GERMANY,1ML/8AMP/BOX,"  164,745 "
전문,압노바비스쿰큐20mg주사액(큐-2)[비스쿰알붐(숙주목:쿠에르쿠스)20mg에서추출한15mg압축액],GERMANY,1ML/8AMP/BOX,"  129,638 "
전문,압노바비스쿰큐2mg주사액(큐-3)[비스쿰알붐(숙주목:쿠에르쿠스)2mg에서추출한1.5mg압축액],GERMANY,1ML/8AMP/BOX,"  28,202 "
전문,압노바비스쿰큐0.02mg주사액(큐-5)[비스쿰알붐(숙주목:쿠에르쿠스)0.02mg에서추출한0.015mg압축액],GERMANY,1ML/8AMP/BOX,"  48,021 "
전문,압노바비스쿰큐0.2mg주사액(큐-4)[비스쿰알붐(숙주목:쿠에르쿠스)0.2mg에서추출한0.15mg압축액],GERMANY,1ML/8AMP/BOX,"  36,500 "
전문,가스터디정20㎎(파모티딘),JAPAN,10TAB/10PTP/BOX,"  2,556,586 "
전문,조겔어덜트진지발겔(리도카인),FRANCE,50G/BOTTLE,"  65,090 "
전문,임플라논엔엑스티이식제(에토노게스트렐),NEGHERLANDS,68MG/1임플란트/BOX,"  1,128,781 "
전문,오가루트란주0.25mg/0.5ml(가니렐릭스아세트산염),GERMANY,0.5ML/1PFS/PACK,"  729,662 "
전문,오가루트란주0.25mg/0.5ml(가니렐릭스아세트산염),NEGHERLANDS,0.5ML/1PFS/PACK,"  293,172 "
전문,제네틱스350주사(이오비트리돌),FRANCE,100ML/10BAG/BOX,"  110,530 "
전문,제네틱스350주사(이오비트리돌),FRANCE,100ML/10VIAL/BOX,"  1,450,660 "
전문,제네틱스350주사(이오비트리돌),FRANCE,100ML/20BAG/BOX,  454 
전문,제네틱스350주사(이오비트리돌),FRANCE,150ML/10BAG/BOX,"  117,447 "
전문,제네틱스350주사(이오비트리돌),FRANCE,150ML/10VIAL/BOX,"  4,498,891 "
전문,제네틱스350주사(이오비트리돌),FRANCE,500ML/10BAG/BOX,"  1,712,914 "
전문,제네틱스350주사(이오비트리돌),FRANCE,500ML/1BAG/BOX,  952 
전문,제네틱스350주사(이오비트리돌),FRANCE,500ML/1VIAL/BOX,"  862,522 "
전문,제네틱스350주사(이오비트리돌),FRANCE,50ML/25VIAL/BOX,"  76,309 "
전문,제네틱스300주사(이오비트리돌),FRANCE,100ML/10BAG/BOX,"  96,314 "
전문,제네틱스300주사(이오비트리돌),FRANCE,100ML/10VIAL/BOX,"  639,615 "
전문,제네틱스300주사(이오비트리돌),FRANCE,100ML/20VIAL/BOX,  426 
전문,제네틱스300주사(이오비트리돌),FRANCE,150ML/10BAG/BOX,"  1,057,362 "
전문,제네틱스300주사(이오비트리돌),FRANCE,150ML/10VIAL/BOX,"  2,454,463 "
전문,제네틱스300주사(이오비트리돌),FRANCE,500ML/10BAG/BOX,"  1,935,462 "
전문,제네틱스300주사(이오비트리돌),FRANCE,500ML/1BAG/BOX,"  4,348 "
전문,제네틱스300주사(이오비트리돌),FRANCE,500ML/1VIAL/BOX,"  545,629 "
전문,제네틱스300주사(이오비트리돌),FRANCE,50ML/25VIAL/BOX,"  153,736 "
전문,리소드렌정500밀리그람(미토테인),FRANCE,100TAB/BOTTLE,"  157,187 "
전문,화이자빈크리스틴황산염주1mg/mL,AUSTRALIA,1ML/5VIAL/PACK,"  7,277 "
